nThread;timeInt;user;real;sys;pCPU
16;0.005674;0.034;0.028;0.000;118.62
16;0.004982;0.016;0.026;0.016;120.43
16;0.005419;0.017;0.029;0.016;113.24
16;0.004423;0.016;0.026;0.015;117.32
16;0.004430;0.005;0.026;0.026;118.71
16;0.004475;0.000;0.027;0.031;114.94
16;0.004599;0.021;0.026;0.010;120.12
16;0.006177;0.017;0.028;0.016;116.92
16;0.004593;0.031;0.026;0.000;119.32
16;0.004986;0.000;0.026;0.031;121.58
16;0.006260;0.033;0.028;0.000;118.90
16;0.004282;0.023;0.027;0.007;111.57
16;0.004512;0.016;0.026;0.015;117.52
16;0.004329;0.029;0.026;0.000;112.51
16;0.004187;0.029;0.025;0.000;114.36
16;0.004648;0.030;0.026;0.000;116.35
16;0.004573;0.030;0.026;0.000;118.57
16;0.004989;0.008;0.025;0.023;123.08
16;0.005664;0.016;0.027;0.016;118.73
16;0.005971;0.017;0.027;0.017;127.32
16;0.004679;0.016;0.026;0.016;124.54
16;0.005372;0.032;0.027;0.000;119.21
16;0.004350;0.030;0.025;0.000;116.40
16;0.004424;0.030;0.026;0.000;116.13
16;0.004793;0.000;0.028;0.031;113.24
16;0.004325;0.031;0.026;0.000;117.94
16;0.005047;0.018;0.029;0.017;120.93
16;0.004280;0.016;0.025;0.016;123.59
16;0.004714;0.017;0.025;0.017;134.68
16;0.004963;0.020;0.026;0.013;127.62
16;0.005343;0.032;0.027;0.000;118.23
16;0.004770;0.032;0.027;0.000;118.30
16;0.004145;0.015;0.025;0.015;115.92
16;0.004330;0.015;0.025;0.014;115.69
16;0.004672;0.016;0.027;0.016;116.09
16;0.004346;0.032;0.028;0.000;114.69
16;0.005475;0.034;0.026;0.000;131.90
16;0.004157;0.031;0.025;0.000;124.05
16;0.005197;0.016;0.027;0.015;115.19
16;0.004398;0.015;0.026;0.015;115.87
16;0.004027;0.000;0.025;0.029;116.26
16;0.005383;0.032;0.027;0.000;121.79
16;0.004354;0.025;0.027;0.006;115.54
16;0.004718;0.031;0.026;0.000;119.62
16;0.004722;0.015;0.026;0.015;114.35
16;0.004489;0.015;0.025;0.015;118.09
16;0.004630;0.019;0.025;0.009;114.41
16;0.004506;0.021;0.025;0.009;120.97
16;0.004251;0.015;0.024;0.014;117.72
16;0.004416;0.030;0.027;0.000;112.97
16;0.004371;0.016;0.026;0.015;119.00
16;0.005668;0.017;0.027;0.016;118.71
16;0.004994;0.031;0.025;0.000;125.49
16;0.004715;0.010;0.025;0.020;121.35
16;0.004715;0.032;0.025;0.000;124.20
16;0.004077;0.023;0.025;0.006;113.34
16;0.004398;0.010;0.026;0.020;116.13
16;0.004463;0.026;0.026;0.004;117.26
16;0.004276;0.015;0.026;0.015;116.66
16;0.004440;0.015;0.025;0.015;117.79
16;0.004702;0.016;0.026;0.016;120.70
16;0.004434;0.015;0.025;0.015;119.66
16;0.004786;0.016;0.027;0.016;121.28
16;0.004871;0.032;0.026;0.000;123.87
16;0.005067;0.016;0.027;0.016;116.43
16;0.004757;0.016;0.026;0.016;119.53
16;0.004237;0.029;0.025;0.000;118.70
