nThread;timeInt;user;real;sys;pCPU
4;0.001123;0.015;0.022;0.000;67.96
4;0.001756;0.013;0.022;0.004;77.19
4;0.001734;0.016;0.022;0.000;72.56
4;0.001159;0.014;0.019;0.000;75.36
4;0.001510;0.014;0.020;0.000;72.55
4;0.001549;0.015;0.021;0.000;71.14
4;0.001003;0.007;0.019;0.007;73.32
4;0.001099;0.008;0.021;0.008;76.49
4;0.001096;0.013;0.019;0.000;71.59
4;0.001161;0.013;0.018;0.000;74.31
4;0.001099;0.013;0.020;0.000;68.00
4;0.001540;0.015;0.021;0.000;70.78
4;0.001179;0.015;0.021;0.000;72.48
4;0.001605;0.015;0.020;0.000;73.12
4;0.001528;0.000;0.020;0.014;71.96
4;0.001583;0.015;0.022;0.000;68.70
4;0.001341;0.018;0.021;0.000;88.77
4;0.001255;0.014;0.019;0.000;75.97
4;0.001124;0.014;0.020;0.000;70.44
4;0.002287;0.017;0.025;0.000;69.44
4;0.001789;0.019;0.021;0.000;90.11
4;0.001625;0.015;0.019;0.000;76.24
4;0.001581;0.007;0.020;0.007;71.64
4;0.001128;0.015;0.021;0.000;69.49
4;0.002507;0.016;0.022;0.000;75.49
4;0.001526;0.015;0.020;0.000;74.52
4;0.001006;0.013;0.018;0.000;74.80
4;0.002361;0.016;0.022;0.000;72.09
4;0.001538;0.014;0.020;0.000;68.08
4;0.001149;0.008;0.021;0.008;75.88
4;0.001762;0.014;0.019;0.000;72.90
4;0.001485;0.008;0.022;0.007;69.96
4;0.001093;0.014;0.020;0.000;70.36
4;0.001931;0.016;0.021;0.000;75.71
4;0.001626;0.007;0.020;0.007;68.17
4;0.001524;0.014;0.018;0.000;77.18
4;0.002092;0.020;0.037;0.010;79.64
4;0.001538;0.016;0.023;0.000;69.78
4;0.001711;0.018;0.023;0.000;77.95
4;0.001461;0.008;0.021;0.008;77.44
4;0.001784;0.015;0.020;0.000;74.93
4;0.001595;0.016;0.022;0.000;72.64
4;0.001125;0.014;0.020;0.000;72.76
4;0.001658;0.015;0.020;0.000;74.51
4;0.001709;0.016;0.020;0.000;77.18
4;0.001529;0.015;0.020;0.000;72.14
4;0.001154;0.015;0.022;0.000;67.77
4;0.002039;0.017;0.023;0.000;75.16
4;0.001695;0.016;0.022;0.000;75.33
4;0.001076;0.015;0.020;0.004;90.73
4;0.001693;0.015;0.021;0.000;71.94
4;0.002102;0.019;0.022;0.000;88.15
