nThread;timeInt;user;real;sys;pCPU
2;0.002242;0.020;0.024;0.000;84.96
2;0.001563;0.008;0.022;0.007;69.29
2;0.001756;0.015;0.020;0.000;73.61
2;0.001441;0.015;0.020;0.000;73.81
2;0.001482;0.015;0.021;0.000;68.95
2;0.001466;0.008;0.020;0.007;74.75
2;0.002124;0.017;0.021;0.000;80.09
2;0.001691;0.015;0.020;0.000;73.54
2;0.001565;0.017;0.022;0.000;77.93
2;0.001665;0.015;0.019;0.000;75.24
2;0.001456;0.007;0.019;0.007;73.95
2;0.001519;0.015;0.021;0.000;71.29
2;0.001547;0.015;0.021;0.000;74.05
2;0.002006;0.011;0.020;0.006;84.19
2;0.001591;0.015;0.020;0.000;72.03
2;0.001872;0.015;0.020;0.000;73.33
2;0.001592;0.007;0.021;0.007;69.15
2;0.001689;0.008;0.021;0.007;71.74
2;0.001473;0.014;0.020;0.000;68.92
2;0.001513;0.015;0.021;0.000;69.48
2;0.001509;0.008;0.021;0.007;71.13
2;0.001549;0.014;0.019;0.000;71.78
2;0.001552;0.014;0.020;0.000;72.97
2;0.001494;0.016;0.020;0.000;79.06
2;0.001619;0.014;0.019;0.000;74.74
2;0.002377;0.000;0.022;0.016;73.16
2;0.001537;0.015;0.020;0.000;73.10
2;0.002166;0.011;0.020;0.005;85.20
2;0.001478;0.015;0.021;0.000;70.70
2;0.002595;0.014;0.022;0.005;85.28
2;0.001601;0.016;0.021;0.000;74.23
2;0.001644;0.014;0.020;0.000;72.73
2;0.001788;0.008;0.021;0.007;71.77
2;0.001779;0.008;0.023;0.008;70.15
2;0.001480;0.014;0.020;0.000;70.40
2;0.001996;0.005;0.021;0.010;71.75
2;0.001481;0.014;0.019;0.000;72.28
2;0.001596;0.000;0.021;0.015;72.93
2;0.001726;0.015;0.020;0.000;73.16
2;0.002741;0.000;0.021;0.015;73.61
2;0.001487;0.014;0.020;0.000;72.25
2;0.001613;0.016;0.022;0.000;73.18
2;0.001567;0.015;0.020;0.000;73.09
2;0.002850;0.000;0.020;0.015;75.66
2;0.002020;0.008;0.021;0.007;70.80
2;0.001517;0.014;0.021;0.000;67.83
2;0.001727;0.014;0.020;0.000;70.35
2;0.001559;0.015;0.021;0.000;70.21
2;0.001432;0.007;0.019;0.007;72.96
2;0.001463;0.014;0.019;0.000;75.79
2;0.001536;0.014;0.020;0.000;70.62
2;0.001661;0.014;0.020;0.000;71.79
2;0.001760;0.015;0.021;0.000;72.20
2;0.001592;0.015;0.020;0.000;72.09
2;0.001508;0.017;0.023;0.000;74.98
2;0.001674;0.011;0.020;0.005;80.40
2;0.001482;0.015;0.020;0.000;74.48
2;0.001541;0.015;0.020;0.000;74.64
2;0.002008;0.008;0.021;0.007;73.85
2;0.001634;0.015;0.021;0.000;71.12
2;0.001696;0.009;0.023;0.009;76.13
2;0.001568;0.008;0.021;0.007;71.43
2;0.001589;0.015;0.020;0.000;72.08
2;0.001459;0.015;0.021;0.000;68.85
2;0.001498;0.014;0.020;0.000;71.96
2;0.001962;0.017;0.022;0.000;75.33
2;0.001768;0.008;0.020;0.007;74.46
2;0.001765;0.015;0.024;0.000;65.01
2;0.001827;0.008;0.020;0.007;72.56
2;0.001459;0.015;0.021;0.000;72.94
2;0.001608;0.016;0.023;0.000;71.62
2;0.002504;0.019;0.025;0.000;75.28
2;0.001719;0.017;0.023;0.000;73.68
2;0.001712;0.014;0.020;0.000;73.78
2;0.001598;0.015;0.022;0.000;68.58
2;0.001669;0.008;0.021;0.008;76.06
2;0.001599;0.015;0.021;0.000;72.90
2;0.001471;0.008;0.020;0.007;72.46
2;0.001478;0.000;0.020;0.014;72.86
2;0.001712;0.016;0.021;0.000;75.44
2;0.001576;0.015;0.020;0.000;74.69
2;0.001702;0.009;0.022;0.009;80.01
2;0.001519;0.015;0.020;0.000;71.11
2;0.001536;0.015;0.020;0.000;72.54
2;0.001683;0.015;0.020;0.000;74.37
2;0.001426;0.014;0.019;0.000;73.50
2;0.001513;0.014;0.021;0.000;71.89
2;0.001925;0.015;0.021;0.000;72.18
2;0.001563;0.015;0.021;0.000;70.98
2;0.001479;0.014;0.020;0.000;72.79
2;0.001492;0.015;0.020;0.000;71.48
2;0.001517;0.017;0.022;0.000;76.58
2;0.002182;0.015;0.020;0.000;76.32
2;0.001525;0.015;0.019;0.000;77.82
2;0.001526;0.008;0.021;0.007;68.32
2;0.002528;0.000;0.022;0.016;74.51
2;0.001991;0.017;0.021;0.000;80.00
2;0.001901;0.000;0.021;0.015;70.46
2;0.001474;0.015;0.020;0.000;75.05
2;0.001558;0.015;0.020;0.000;72.65
2;0.001640;0.015;0.020;0.000;74.62
2;0.001449;0.014;0.019;0.000;73.62
2;0.001518;0.015;0.021;0.000;69.13
2;0.001847;0.016;0.021;0.000;75.11
2;0.001729;0.014;0.019;0.000;74.32
2;0.001438;0.000;0.019;0.014;73.87
2;0.001532;0.016;0.022;0.000;73.21
2;0.002459;0.017;0.020;0.000;87.77
2;0.001528;0.014;0.021;0.000;67.35
2;0.001493;0.014;0.019;0.000;74.52
2;0.002127;0.008;0.021;0.008;75.37
2;0.001498;0.016;0.021;0.000;73.37
2;0.001469;0.014;0.020;0.000;72.26
2;0.001533;0.015;0.021;0.000;70.42
2;0.001586;0.016;0.021;0.000;75.08
2;0.001553;0.015;0.020;0.000;75.34
2;0.001395;0.014;0.019;0.000;74.78
2;0.001460;0.015;0.020;0.000;71.01
2;0.001605;0.015;0.021;0.000;74.74
2;0.001811;0.015;0.021;0.000;72.89
2;0.001554;0.015;0.021;0.000;70.94
2;0.001504;0.015;0.020;0.000;73.77
2;0.002572;0.018;0.021;0.000;83.33
2;0.001425;0.014;0.019;0.000;70.54
2;0.001494;0.005;0.021;0.011;79.48
2;0.001507;0.015;0.020;0.000;72.22
2;0.001679;0.015;0.023;0.000;65.71
2;0.001632;0.015;0.020;0.000;74.89
2;0.001607;0.016;0.020;0.000;78.18
2;0.001505;0.016;0.022;0.000;72.99
2;0.002500;0.018;0.022;0.000;80.42
2;0.001751;0.015;0.021;0.000;71.32
2;0.001504;0.015;0.021;0.000;71.20
2;0.001533;0.014;0.021;0.000;66.89
2;0.001569;0.016;0.022;0.000;72.27
2;0.001428;0.014;0.019;0.000;73.81
2;0.001455;0.015;0.020;0.000;72.97
2;0.001508;0.007;0.020;0.007;71.28
2;0.002008;0.017;0.022;0.000;77.63
2;0.001682;0.015;0.021;0.000;70.27
2;0.001530;0.001;0.022;0.014;69.27
2;0.001480;0.015;0.021;0.000;70.44
2;0.001707;0.016;0.020;0.000;80.01
2;0.001478;0.014;0.019;0.000;74.73
2;0.001570;0.011;0.020;0.005;80.14
2;0.001532;0.015;0.021;0.000;73.46
2;0.001733;0.015;0.021;0.000;71.27
2;0.001614;0.015;0.020;0.000;75.61
2;0.001573;0.019;0.025;0.000;75.45
2;0.002178;0.016;0.022;0.000;73.75
2;0.001558;0.000;0.022;0.016;73.07
2;0.001793;0.008;0.021;0.007;71.43
2;0.001467;0.014;0.020;0.000;71.74
2;0.001454;0.015;0.021;0.000;69.69
2;0.001656;0.008;0.021;0.008;73.49
2;0.001820;0.015;0.022;0.000;71.60
2;0.001490;0.007;0.019;0.007;76.04
2;0.001728;0.016;0.023;0.000;69.88
2;0.001500;0.000;0.021;0.014;72.27
2;0.001675;0.014;0.019;0.000;73.01
2;0.001506;0.014;0.020;0.000;70.96
2;0.001545;0.008;0.021;0.007;72.92
2;0.002308;0.016;0.020;0.000;78.21
2;0.001456;0.007;0.019;0.007;72.53
2;0.001516;0.011;0.021;0.005;79.53
2;0.001623;0.015;0.021;0.000;72.87
2;0.001909;0.015;0.021;0.000;74.85
2;0.001459;0.014;0.020;0.000;73.11
2;0.001377;0.014;0.020;0.000;70.00
2;0.001516;0.009;0.022;0.008;76.70
2;0.002486;0.017;0.022;0.000;80.66
2;0.001469;0.007;0.020;0.007;73.88
2;0.001510;0.008;0.022;0.007;70.38
2;0.002165;0.015;0.021;0.000;70.79
2;0.001805;0.010;0.020;0.005;77.83
2;0.001476;0.015;0.021;0.000;71.05
2;0.001662;0.010;0.020;0.005;76.84
